Block_ID,Trial_ID,Condition,Assigned_Delay_ms,Actual_Delay_ms,Timing_Error_ms,Button_Pressed,Response,Reaction_Time_ms,Response_Classification,EMG_Onset_Detected,Flip_Executed,Accuracy,flip_time_ms,button_time_ms,onset_time_ms,scoring_reason
1,30,delay_250,250.0,264.8801803588867,14.88018035888672,T,right,1.167710400000033,Button_Before_Flip,T,F,True,264.8801803588867,132.93957710266113,,correct_response_before_flip_or_control_trial
1,31,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,32,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,33,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,34,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,35,control,n/a,No_Flip,n/a,T,left,0.7854415000001609,Button_Before_Flip,F,F,True,,132.93957710266113,,correct_response_before_flip_or_control_trial
1,36,delay_150,150.0,266.8900489807129,116.89004898071288,T,left,1.0599412000001394,Button_Before_Flip,T,F,True,266.8900489807129,133.9395046234131,,correct_response_before_flip_or_control_trial
1,37,delay_100,100.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,38,control,n/a,No_Flip,n/a,T,left,1.4262182000002213,Button_Before_Flip,F,F,True,,1426.351547241211,,correct_response_before_flip_or_control_trial
1,39,control,n/a,No_Flip,n/a,T,left,1.428179999999884,Button_Before_Flip,F,F,True,,1427.3529052734375,,correct_response_before_flip_or_control_trial
2,0,delay_50,50.0,137.93325424194336,87.93325424194336,F,,,No_Response,T,T,,137.93325424194336,,,no_response
2,1,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
2,2,delay_150,150.0,266.8755054473877,116.8755054473877,T,left,1.1706651000004058,Button_Before_Flip,T,F,True,266.8755054473877,133.93735885620117,,correct_response_before_flip_or_control_trial
2,3,control,n/a,No_Flip,n/a,T,right,1.0415227000003142,Button_Before_Flip,F,F,True,,133.93735885620117,,correct_response_before_flip_or_control_trial
2,4,control,n/a,No_Flip,n/a,T,left,0.9135806000003868,Button_Before_Flip,F,F,True,,132.93790817260742,,correct_response_before_flip_or_control_trial
2,5,delay_0,0.0,5.999088287353516,5.999088287353516,T,right,1.1796944999996413,Button_After_Flip,T,T,False,5.999088287353516,138.93413543701172,,incorrect_response_after_flip_to_zero_coherence
2,6,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
2,7,control,n/a,No_Flip,n/a,T,left,1.1754204999997455,Button_Before_Flip,F,F,True,,136.93761825561523,,correct_response_before_flip_or_control_trial
2,8,delay_50,50.0,140.93399047851562,90.93399047851562,T,left,1.4327063000000635,Button_Before_Flip,T,T,True,140.93399047851562,136.93594932556152,,correct_response_before_flip_or_control_trial
2,9,delay_250,250.0,281.86893463134766,31.868934631347656,T,left,1.4480696999999054,Button_Before_Flip,T,T,True,281.86893463134766,276.8707275390625,,correct_response_before_flip_or_control_trial
2,10,control,n/a,No_Flip,n/a,T,right,1.4370885999996972,Button_Before_Flip,F,F,True,,132.93766975402832,,correct_response_before_flip_or_control_trial
2,11,delay_50,50.0,139.93501663208008,89.93501663208008,T,left,1.1692510000002585,Button_Before_Flip,T,T,True,139.93501663208008,134.93657112121582,,correct_response_before_flip_or_control_trial
2,12,control,n/a,No_Flip,n/a,T,left,1.0439550999999485,Button_Before_Flip,F,F,True,,133.93759727478027,,correct_response_before_flip_or_control_trial
2,13,control,n/a,No_Flip,n/a,T,left,1.4322004000005109,Button_Before_Flip,F,F,True,,134.93704795837402,,correct_response_before_flip_or_control_trial
2,14,control,n/a,No_Flip,n/a,T,right,1.4359250000006796,Button_Before_Flip,F,F,True,,390.8178806304932,,correct_response_before_flip_or_control_trial
2,15,control,n/a,No_Flip,n/a,T,left,1.4312737000000195,Button_Before_Flip,F,F,True,,401.8118381500244,,correct_response_before_flip_or_control_trial
